Company,Date,Open,High,Low,Close,Volume,50_MA,Daily_Return
AAPL,2021-10-26,147.04057247880382,148.52741674320154,146.72547129636516,147.03073120117188,60893400,144.9485562133789,0.004574785561813677
AAPL,2021-10-27,147.07012303419114,147.4344456586184,146.21346604168278,146.5679473876953,56094900,144.92216705322267,-0.003147531197701614
AAPL,2021-10-28,147.5230723211598,150.8217034618748,147.42459944090174,150.2309112548828,100077900,145.04446258544922,0.02499157511907013
AAPL,2021-10-29,144.9629101831094,147.64120993440218,144.16533103379982,147.50335693359375,124953200,145.1055108642578,-0.018155746367413572
AAPL,2021-11-01,146.70579313109207,147.40489948516435,145.53403498921824,146.67625427246094,74588300,145.12067443847656,-0.0056073480517814245
AAPL,2021-11-02,146.3808663205015,149.24625611306192,146.37101001666886,147.7200164794922,69122000,145.12678009033203,0.007116095323053351
AAPL,2021-11-03,148.08433878935335,149.64011728118973,147.52308539174118,149.16748046875,54511500,145.1636065673828,0.00979869907785158
AAPL,2021-11-04,149.256104496569,150.09306399524374,148.33051338344887,148.64561462402344,60394600,145.21480987548827,-0.003498522889081701
AAPL,2021-11-05,149.77959515116643,150.085285512682,147.97501990274526,149.17807006835938,65463900,145.29281036376952,0.0035820461012772142
AAPL,2021-11-08,149.30627045482422,149.46405098101704,148.0736383066537,148.34974670410156,55020900,145.33336975097657,-0.00555258131358205
